01/01/2016,Dia do Município,MUNICIPAL,"Dia do Municipio de Lindóia do Sul, segundo decreto 55/1990",SC,4209854
16/02/2016,Dia de Santa Juliana (Padroeira),MUNICIPAL,"Feriado municipal em Salto Veloso dedicado à sua padroeira, Santa Juliana. A data celebra a fé e a tradição da comunidade velosense com atos religiosos na Paróquia Santa Juliana, sendo um feriado oficial que reforça a identidade histórica do município.",SC,4215406
17/02/2016,Aniversário de Barra do Ribeiro,MUNICIPAL,"Feriado municipal em comemoração ao Dia do Município de Barra do Ribeiro, instituído pela Lei Municipal nº 271/1973.",RS,4301909
17/02/2016,Aniversário de Itaguaçu,MUNICIPAL,"Feriado municipal em celebração ao Dia do Município de Itaguaçu, conforme estabelecido pelo Decreto Municipal nº 11.832/2025 e pela Lei Ordinária Estadual nº 11.650/2022, que inclui a data no calendário oficial do Espírito Santo.",ES,3202702
17/02/2016,Aniversário de São João da Mata,MUNICIPAL,"Feriado municipal em comemoração à Emancipação Político-Administrativa do município de São João da Mata, conforme definido pelo Decreto Municipal nº 05/2021.",MG,3162302
17/02/2016,Aniversário de São Valentim,MUNICIPAL,"Feriado municipal em comemoração ao aniversário de fundação e emancipação político-administrativa do município de São Valentim (RS), ocorrida em 17 de fevereiro de 1959. A data é celebrada anualmente como feriado civil em todo o território municipal.",RS,4319703
17/02/2016,Aniversário de Vidal Ramos,MUNICIPAL,"Feriado municipal em comemoração ao aniversário de emancipação político-administrativa de Vidal Ramos, conforme a Lei Municipal nº 1.059/1994.",SC,4219200
17/02/2016,Terça-feira de Carnaval,MUNICIPAL,"Feriado estadual em todo o Rio de Janeiro, incluindo o município de Quissamã, conforme instituído pela Lei Estadual nº 5.243/2008.",RJ,3304151
18/02/2016,Aniversário de Bady Bassitt,MUNICIPAL,"Feriado municipal celebrando o aniversário de emancipação político-administrativa de Bady Bassitt, ocorrida em 18 de fevereiro de 1959 por meio da Lei Estadual nº 5.285.",SP,3504602
18/02/2016,Aniversário de Cajamar,MUNICIPAL,"Feriado municipal celebrando o aniversário de emancipação de Cajamar, ocorrida em 18 de fevereiro de 1959 através da Lei Estadual nº 5.285.",SP,3509205
18/02/2016,Aniversário de Colômbia,MUNICIPAL,"Feriado municipal que celebra o aniversário de fundação de Colômbia, município emancipado em 18 de fevereiro de 1959 conforme a Lei Estadual nº 5.285.",SP,3512100
18/02/2016,Aniversário de Cássia dos Coqueiros,MUNICIPAL,"Feriado municipal que celebra a emancipação política de Cássia dos Coqueiros, ocorrida em 18 de fevereiro de 1959, conforme a Lei Estadual nº 5.285.",SP,3510906
18/02/2016,Aniversário de Cândido Rodrigues,MUNICIPAL,"Feriado municipal em comemoração à emancipação político-administrativa do município de Cândido Rodrigues, estabelecida pela Lei Estadual nº 5.285 de 18 de fevereiro de 1959.",SP,3510104
18/02/2016,Aniversário de Embu das Artes,MUNICIPAL,"Feriado municipal em celebração à emancipação política de Embu das Artes, oficializada em 18 de fevereiro de 1959 pela Lei Estadual nº 5.285, marcando sua autonomia de Itapecerica da Serra.",SP,3515004
18/02/2016,Aniversário de Itapevi,MUNICIPAL,"Feriado municipal em celebração ao aniversário de emancipação político-administrativa de Itapevi, oficializada em 18 de fevereiro de 1959 pela Lei Estadual nº 5.285.",SP,3522505
18/02/2016,Aniversário de Nísia Floresta,MUNICIPAL,"Feriado municipal em comemoração à Emancipação Política do município de Nísia Floresta, ocorrida em 18 de fevereiro de 1852, quando se desligou de São José de Mipibu.",RN,2408201
18/02/2016,Aniversário de Pardinho,MUNICIPAL,"Feriado municipal que celebra a emancipação político-administrativa de Pardinho, ocorrida em 18 de fevereiro de 1959 por meio da Lei Estadual nº 5.285.",SP,3536109
18/02/2016,Aniversário de Peruíbe,MUNICIPAL,"Celebração do aniversário de emancipação político-administrativa da Estância Balneária de Peruíbe, criada pela Lei Estadual nº 5.285 de 18 de fevereiro de 1959.",SP,3537602
18/02/2016,Aniversário de Piratuba,MUNICIPAL,"Feriado municipal em comemoração ao aniversário de emancipação político-administrativa do município de Piratuba, ocorrida em 18 de fevereiro de 1949.",SC,4213104
18/02/2016,Aniversário de Sagres,MUNICIPAL,"Feriado municipal em comemoração à fundação e emancipação política de Sagres, estabelecida pela Lei Estadual nº 5.285, de 18 de fevereiro de 1959.",SP,3544707
18/02/2016,Aniversário de Salto do Lontra,MUNICIPAL,"Comemoração da emancipação político-administrativa do município de Salto do Lontra, estabelecida pela Lei Estadual nº 4.823, de 18 de fevereiro de 1964.",PR,4123006
18/02/2016,Aniversário de Sarutaiá,MUNICIPAL,"Celebração do aniversário de emancipação político-administrativa de Sarutaiá, oficializada pela Lei Estadual nº 5.285 de 18 de fevereiro de 1959.",SP,3551207
18/02/2016,Aniversário de Taguaí,MUNICIPAL,"Feriado municipal em celebração à emancipação de Taguaí, ocorrida em 18 de fevereiro de 1959 por força da Lei Estadual nº 5.285.",SP,3553005
18/02/2016,Aniversário de Três Fronteiras,MUNICIPAL,"Celebração municipal da emancipação de Três Fronteiras, ocorrida em 18 de fevereiro de 1959 pela Lei Estadual nº 5.285.",SP,3554904
18/02/2016,Aniversário de Vista Alegre do Alto,MUNICIPAL,"Feriado municipal em celebração ao aniversário de emancipação político-administrativa de Vista Alegre do Alto, ocorrida em 18 de fevereiro de 1959.",SP,3556909
19/02/2016,Aniversário de Severínia,MUNICIPAL,"Feriado municipal celebrando a fundação do município em 19 de fevereiro de 1914, conforme Lei Municipal nº 1.575/2004. Excepcionalmente em 2026, a folga foi transferida para o dia 20 de fevereiro pelo Decreto nº 6.651/2026.",SP,3551900
19/02/2016,Aniversário de Taboão da Serra,MUNICIPAL,"Feriado municipal em celebração à emancipação político-administrativa de Taboão da Serra. Embora a soberania tenha sido obtida legalmente em 1º de janeiro de 1959, a comemoração oficial foi fixada em 19 de fevereiro pela Lei Municipal nº 300/1967, visando evitar a coincidência com as festividades de ano novo e marcar a instalação efetiva do município.",SP,3552809
19/02/2016,Aniversário de Tangará,MUNICIPAL,"Feriado municipal em comemoração ao aniversário de fundação e emancipação política de Tangará, Santa Catarina. O município foi oficialmente criado pela Lei Estadual nº 182 em 30 de dezembro de 1948, mas a sua administração foi instalada em 19 de fevereiro de 1949, data que se tornou o marco festivo da cidade.",SC,4217907
19/02/2016,Aniversário de Tapiraí,MUNICIPAL,"Feriado municipal celebrando o aniversário de Tapiraí, emancipada em 19 de fevereiro de 1959. O município foi desmembrado de Piedade através da Lei Estadual nº 5.285, de 18 de fevereiro de 1959, sendo a data subsequente adotada para as comemorações de instalação e autonomia administrativa.",SP,3553500
19/02/2016,Dia da Comarca,MUNICIPAL,"Feriado municipal instituído pela Lei Municipal nº 1.552, de 28 de novembro de 1995, que celebra a elevação de Santa Rita de Caldas à categoria de Comarca. A data homenageia a autonomia judiciária e o fortalecimento administrativo do município.",MG,3159209
19/02/2016,Dia de Padre Ibiapina,MUNICIPAL,"Feriado municipal em memória ao aniversário de falecimento do Padre José Antônio Maria Ibiapina (o 'Apóstolo do Nordeste'), ocorrido em 1883 no Santuário de Santa Fé. Instituído pela Lei Municipal nº 003, de 18 de fevereiro de 1997.",PB,2500908
19/02/2016,Dia de Padre Ibiapina,MUNICIPAL,"Feriado municipal em memória ao falecimento do Padre José Antônio Maria Ibiapina, conhecido como o 'Apóstolo do Nordeste', ocorrido em 19 de fevereiro de 1883. Instituído pela Lei Municipal nº 010/2003, o feriado homenageia sua vasta obra missionária e social centrada no Santuário de Santa Fé.",PB,2516003
19/02/2016,Emancipação de Osasco,MUNICIPAL,conforme Lei Municipal nº 1.121 de 16/05/1972,SP,3534401
20/02/2016,Aniversário de Lagoa da Confusão,MUNICIPAL,"Feriado municipal em comemoração ao aniversário de criação do município de Lagoa da Confusão, estabelecido em 20 de fevereiro de 1991, data de sua emancipação política do município de Cristalândia.",TO,1711902
20/02/2016,Aniversário de Xaxim,MUNICIPAL,"Feriado municipal em celebração à emancipação político-administrativa de Xaxim, ocorrida em 20 de fevereiro de 1954. A data é oficializada como feriado local pela Lei Municipal nº 2.604/2003.",SC,4219705
20/02/2016,Dia dos Pastorinhos,MUNICIPAL,"Feriado municipal religioso em homenagem aos santos Francisco e Jacinta Marto, os Pastorinhos de Fátima. A data, instituída pela Lei Municipal nº 2.271/2019, celebra a ligação da cidade com o milagre da cura do menino Lucas, ocorrido em Juranda, que serviu de base para a canonização dos santos pela Igreja Católica.",PR,4112959
21/02/2016,Aniversário de Jaicós (Emancipação Política),MUNICIPAL,"Comemoração da emancipação política do município de Jaicós, no Piauí, ocorrida em 21 de fevereiro de 1834. Conhecida como a 'Terra do Galo', Jaicós é uma das cidades mais antigas e históricas do estado. A data é feriado municipal oficial, marcada por eventos cívicos, religiosos e culturais que celebram a identidade jaicoense.",PI,2205201
21/02/2016,Aniversário de Júlio Mesquita (Emancipação Política),MUNICIPAL,"Feriado municipal em celebração ao aniversário de emancipação política do município de Júlio Mesquita, São Paulo. A cidade conquistou sua autonomia administrativa em 21 de fevereiro de 1949, data em que se desmembrou dos municípios de Cafelândia e Guaimbê. A comemoração é um marco da história e do desenvolvimento da comunidade local.",SP,3525805
21/02/2016,Feriado Municipal (Memorial a Francisco Teixeira dos Santos),MUNICIPAL,"Feriado municipal em Paulo Ramos, Maranhão, instituído pelas leis municipais nº 04/92 e nº 134/2015. A data presta homenagem à memória de Francisco Teixeira dos Santos, figura histórica e pioneira da política local, frequentemente citado como primeiro prefeito ou magistrado da comarca. O feriado é oficialmente reconhecido pelo Tribunal de Justiça do Maranhão para fins de suspensão de expediente forense.",MA,2108108
21/02/2016,Feriado a Confirmar (Data Incorreta),MUNICIPAL,"O dia 21 de fevereiro não é reconhecido como feriado oficial no município de Mulungu, Paraíba. A data de emancipação política da cidade é 26 de dezembro e seu padroeiro é São Sebastião (20 de janeiro). Não constam leis municipais ou resoluções do Tribunal de Justiça da Paraíba (TJPB) que instituam feriado local nesta data, tratando-se provavelmente de uma inconsistência na base de dados original.",PB,2509800
21/02/2016,Feriado a Confirmar (Data Incorreta),MUNICIPAL,"Não há evidências de feriado municipal oficial em Caetés, Pernambuco, no dia 21 de fevereiro. A emancipação política do município é celebrada em 11 de setembro e o padroeiro, São Caetano, em 7 ou 8 de agosto. Conforme o calendário oficial da prefeitura e órgãos estaduais, esta data (21/02) não possui previsão legal para suspensão de expediente, sendo possivelmente um dado incorreto replicado de outros municípios como Jaicós (PI) ou Paulo Ramos (MA).",PE,2603207
21/02/2016,Feriado a Confirmar (Data Incorreta),MUNICIPAL,"Não existe registro de feriado municipal para Pinhão, Sergipe, em 21 de fevereiro. O aniversário de emancipação política do município ocorre em 25 de novembro. Calendários judiciais e municipais não indicam festividades ou homenagens oficiais com status de feriado para esta data específica, sugerindo que a entrada é um erro de replicação de dados de outros municípios brasileiros que celebram aniversários em 21/02.",SE,2805208
22/02/2016,Aniversário de Andradas,MUNICIPAL,"Feriado municipal que celebra a emancipação de Andradas, ocorrida em 22 de fevereiro de 1890, após seu desmembramento de Caldas. A data é respaldada pela Lei Municipal nº 929/1989. Em 2026, o município comemora 136 anos de autonomia política com tradicionais eventos cívicos e culturais.",MG,3102605
22/02/2016,Aniversário de São Desidério,MUNICIPAL,"Feriado municipal em comemoração à emancipação política de São Desidério, ocorrida em 22 de fevereiro de 1962. A data, oficializada pela Lei Municipal nº 008/1997, marca a autonomia do município e em 2026 celebra-se o 64º aniversário com atos cívicos e festividades que exaltam a história e a identidade da população local.",BA,2928901
22/02/2016,Aniversário de São Pedro,MUNICIPAL,"Feriado municipal em comemoração aos 145 anos de emancipação político-administrativa da Estância Turística de São Pedro, ocorrida em 22 de fevereiro de 1881, quando se desmembrou de Piracicaba. A celebração da data é regida pela Lei Municipal nº 2.503/2005 e conta com solenidades, desfiles cívicos e eventos culturais que valorizam a história da cidade.",SP,3550407
22/02/2016,Dia do Martírio do Padre Nazareno Lanciotti,MUNICIPAL,"Feriado municipal instituído pela Lei nº 425/2002 em homenagem póstuma ao Padre Nazareno Lanciotti, missionário italiano que dedicou 29 anos de trabalho social e religioso em Jauru. A data recorda seu falecimento em 22 de fevereiro de 2001 e é um marco de reflexão espiritual e reconhecimento ao seu legado para a comunidade.",MT,5105002
22/02/2016,Feriado a Confirmar (Data Incorreta),MUNICIPAL,"Esta data (22/02) não é o feriado oficial de Capelinha. O aniversário de emancipação do município é celebrado anualmente em 24 de fevereiro, data em que a cidade obteve sua autonomia política em 1913. Não há registros na legislação municipal de feriado fixo para o dia 22 de fevereiro.",MG,3112307
22/02/2016,Feriado a Confirmar (Data Incorreta),MUNICIPAL,"Esta data (22/02) não consta como feriado oficial para o município de Rodeiro. O Aniversário do Município é celebrado em 1º de março, data de sua emancipação política ocorrida em 1963. Não há previsão legal para feriado municipal no dia 22 de fevereiro.",MG,3156304
23/02/2016,Emancipação Política de Bela Cruz,MUNICIPAL,"Feriado municipal em comemoração ao aniversário de emancipação político-administrativa do município de Bela Cruz, ocorrida em 23 de fevereiro de 1957. A data foi oficialmente instituída como feriado pela Lei Municipal nº 932/2022.",CE,2302305
24/02/2016,Aniversário de Banzaê,MUNICIPAL,"Celebração da criação do município de Banzaê, ocorrida em 24 de fevereiro de 1989 através da Lei Estadual nº 4.485, após desmembramento de Ribeira do Pombal. O feriado municipal é formalmente instituído pela Lei Municipal nº 61/1995.",BA,2902658
24/02/2016,Aniversário de Capelinha,MUNICIPAL,"Feriado municipal em comemoração ao aniversário de emancipação político-administrativa de Capelinha, ocorrida em 24 de fevereiro de 1913. A data é oficializada pela Lei Municipal nº 2.091/2018.",MG,3112307
24/02/2016,Aniversário de Iuiú,MUNICIPAL,"Comemoração do aniversário de emancipação política de Iuiú, ocorrida em 24 de fevereiro de 1989 através da Lei Estadual nº 4.833. O feriado é instituído oficialmente pela Lei Municipal nº 019/1991.",BA,2917334
24/02/2016,Aniversário de Ponto Novo,MUNICIPAL,"Feriado municipal em comemoração à emancipação político-administrativa de Ponto Novo, oficializada em 24 de fevereiro de 1989 por meio da Lei Estadual nº 4.837. O município foi criado a partir do desmembramento de terras pertencentes a Caldeirão Grande.",BA,2925253
24/02/2016,Aniversário de Sabinópolis,MUNICIPAL,"Feriado municipal em comemoração ao aniversário de emancipação político-administrativa de Sabinópolis, ocorrida em 24 de fevereiro de 1924. A data marca o desmembramento do antigo distrito em relação ao município do Serro, consolidando a autonomia histórica e administrativa da cidade mineira.",MG,3156809
24/02/2016,Aniversário de Sobradinho,MUNICIPAL,"Feriado municipal que celebra a emancipação política de Sobradinho, ocorrida em 24 de fevereiro de 1989 através da Lei Estadual nº 4.833. A data marca a conquista da autonomia do município, que se originou como acampamento de trabalhadores para a construção da Usina Hidrelétrica, sendo anteriormente distrito de Juazeiro.",BA,2930774
25/02/2016,Aniversário de Canudos,MUNICIPAL,"Feriado municipal que celebra a emancipação política de Canudos, oficializada pela Lei Estadual nº 4.405, de 25 de fevereiro de 1985. O atual município, originado no vilarejo de Cocorobó e desmembrado de Euclides da Cunha, carrega o legado histórico da resistência sertaneja e celebra sua consolidação administrativa e cultural.",BA,2906824
25/02/2016,Aniversário de Dias d'Ávila,MUNICIPAL,"Feriado municipal que celebra a emancipação política de Dias d'Ávila, conhecida como a ""Cidade das Águas"". A autonomia administrativa foi conquistada por meio da Lei Estadual nº 4.404, de 25 de fevereiro de 1985, quando o território se desmembrou de Camaçari. A data é um marco histórico para a Estância Hidromineral, celebrando seu desenvolvimento e identidade local.",BA,2910057
25/02/2016,Aniversário de Wanderley,MUNICIPAL,"Celebração da emancipação política do município de Wanderley, ocorrida em 25 de fevereiro de 1985. A autonomia administrativa foi estabelecida pela Lei Estadual nº 4.403, desmembrando o antigo povoado de Canabrava do território de Cotegipe. O feriado homenageia a trajetória de desenvolvimento e a identidade cultural da população no Extremo Oeste Baiano.",BA,2933455
25/02/2016,Emancipação Política de Várzea Nova,MUNICIPAL,"Comemoração da emancipação política e administrativa de Várzea Nova, ocorrida em 25 de fevereiro de 1985. O município foi desmembrado de Jacobina por meio da Lei Estadual nº 4.406, ato ratificado pelo calendário oficial de eventos (Decreto Municipal nº 04/2008). A data celebra a soberania local e o progresso alcançado pela comunidade varzeanovense.",BA,2933158
27/02/2016,Aniversário de Xanxerê (Feriado Transferido para 06/03),MUNICIPAL,"Embora a emancipação político-administrativa de Xanxerê tenha ocorrido em 27 de fevereiro de 1954, o feriado municipal em 2026 foi oficialmente transferido para o dia 06 de março de 2026. A alteração foi formalizada pelo Decreto Municipal nº 271/2025 (Ofício nº 271/2025) para coincidir com a programação da XXI ExpoFemi. Portanto, o dia 27/02/2026 é considerado dia útil, enquanto as festividades e a folga oficial ocorrem na semana seguinte, com destaque para a entrada gratuita na feira e shows nacionais.",SC,4219507
27/02/2016,Dia do Padre Tiago Cheza,MUNICIPAL,"Feriado municipal em memória ao Padre Tiago Cheza (Giacomo Gheza), líder religioso italiano e benfeitor fundamental para o desenvolvimento de Mirassol d'Oeste, falecido em 27 de fevereiro de 1982. A data homenageia seu legado espiritual e social na Paróquia Nossa Senhora Aparecida. O feriado é oficialmente ratificado pelo calendário administrativo municipal, conforme estabelecido pelo Decreto nº 4.983/2025 e amparado por leis municipais preexistentes (como a Lei nº 1.554/2019).",MT,5105622
28/02/2016,Aniversário da Cidade,MUNICIPAL,"Feriado municipal em comemoração ao aniversário de emancipação de Paraty, oficializada em 28 de fevereiro de 1667 por meio de Carta do Rei Dom Afonso VI.",RJ,3303807
28/02/2016,Aniversário da Cidade,MUNICIPAL,"Feriado municipal em comemoração ao aniversário de emancipação de Restinga, ocorrida em 28 de fevereiro de 1964.",SP,3542701
28/02/2016,Aniversário da Cidade,MUNICIPAL,"Feriado municipal em celebração ao aniversário de emancipação político-administrativa da Estância Turística de Salesópolis, ocorrida em 28 de fevereiro de 1857.",SP,3545001
28/02/2016,Aniversário da Cidade,MUNICIPAL,"Feriado municipal em comemoração ao aniversário de Sebastianópolis do Sul, emancipado conforme a Lei Estadual nº 8.092 de 28 de fevereiro de 1964. Coincide com o dia de São Romano.",SP,3551306
28/02/2016,Aniversário da Cidade,MUNICIPAL,"Feriado municipal em celebração ao aniversário de emancipação político-administrativa de Silveiras, ocorrida originalmente em 28 de fevereiro de 1842.",SP,3552007
28/02/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal em celebração ao aniversário de Crissiumal, marcando sua instalação oficial ocorrida em 28 de fevereiro de 1955, após a emancipação estabelecida pela Lei Estadual nº 2.553/1954.",RS,4306007
28/02/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal em comemoração ao aniversário de emancipação de Esteio, criado pela Lei Estadual nº 2.520, de 15 de dezembro de 1954, e instalado em 28 de fevereiro de 1955.",RS,4307708
28/02/2016,Aniversário do Município,MUNICIPAL,"Celebração oficial do aniversário de Frederico Westphalen, marcando a instalação do município em 28 de fevereiro de 1955, após emancipação pela Lei Estadual nº 2.523, de 15 de dezembro de 1954.",RS,4308508
28/02/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal que celebra a instalação político-administrativa de Horizontina, ocorrida em 28 de fevereiro de 1955. O município foi oficialmente criado pela Lei Estadual nº 2.556, de 18 de dezembro de 1954.",RS,4309605
28/02/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal em celebração ao aniversário de Ibirubá, marcando a instalação oficial do município em 28 de fevereiro de 1955, após sua criação pela Lei Estadual nº 2.528, de 15 de dezembro de 1954.",RS,4310009
28/02/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal em comemoração ao aniversário de Marau, criado pela Lei Estadual nº 2.550, de 18 de dezembro de 1954, e oficialmente instalado em 28 de fevereiro de 1955.",RS,4311809
28/02/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal em comemoração ao aniversário de Panambi, marcando a instalação oficial ocorrida em 28 de fevereiro de 1955, após a criação do município pela Lei Estadual nº 2.522, de 15 de dezembro de 1954.",RS,4313904
28/02/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal celebrando o aniversário de emancipação de Rolante, criado pela Lei Estadual nº 2.527, de 15 de dezembro de 1954, e instalado em 28 de fevereiro de 1955. A comemoração é ratificada pela Lei Municipal nº 497/1999.",RS,4316006
28/02/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal em celebração à instalação oficial do município de Sananduva, ocorrida em 28 de fevereiro de 1955, após sua criação pela Lei Estadual nº 2.521/1954.",RS,4316600
28/02/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal que celebra a emancipação de Sapiranga, ocorrida em 28 de fevereiro de 1955, conforme oficializado pela Lei Municipal nº 5.983/2016.",RS,4319901
28/02/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal em comemoração à emancipação de Tapera, estabelecido em 28 de fevereiro conforme a Lei Municipal nº 2.337/2008.",RS,4321006
28/02/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal que celebra o aniversário de emancipação político-administrativa de Paulínia, ocorrida em 28 de fevereiro de 1964.",SP,3536505
28/02/2016,Dia do Município (Ponto Facultativo),MUNICIPAL,"Ponto facultativo municipal em celebração ao Dia do Município de Casca. A data recorda a instalação oficial da cidade, ocorrida em 28 de fevereiro de 1955 (após criação pela Lei Estadual nº 2.525/1954), porém o feriado municipal foi convertido em ponto facultativo pela Lei Municipal nº 728/1983.",RS,4304903
01/03/2016,Aniversário do Município,MUNICIPAL,"Celebração da emancipação e instalação administrativa de Acaiaca. O município, desmembrado de Ponte Nova, foi instalado oficialmente em 1º de março de 1963.",MG,3100401
01/03/2016,Aniversário do Município,MUNICIPAL,"Celebração do aniversário de emancipação política e instalação administrativa de Águas Vermelhas. O município foi criado pela Lei Estadual nº 2.764, de 30 de dezembro de 1962, e instalado oficialmente em 1º de março de 1963.",MG,3101003
01/03/2016,Aniversário do Município,MUNICIPAL,"Celebração da autonomia política de Araçaí, celebrada em 1º de março em memória à instalação oficial do município no ano de 1963.",MG,3103207
01/03/2016,Aniversário do Município,MUNICIPAL,"Data magna municipal em comemoração à emancipação e instalação do município de Arinos, ocorrida em 1º de março de 1963, após o desmembramento de São Francisco.",MG,3104502
01/03/2016,Aniversário do Município,MUNICIPAL,Feriado municipal alusivo à instalação político-administrativa de Augusto de Lima em 1º de março de 1963.,MG,3104809
01/03/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal alusivo à instalação do município de Belo Oriente, ocorrida em 1º de março de 1963, consolidando sua autonomia administrativa.",MG,3106309
01/03/2016,Aniversário do Município,MUNICIPAL,"Celebração do aniversário de emancipação do município de Berilo, em memória à sua instalação oficial em 1º de março de 1963.",MG,3106507
01/03/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal em celebração à instalação administrativa de Bom Jesus da Penha, ocorrida em 1º de março de 1963.",MG,3107604
01/03/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal em comemoração à instalação do município de Bonfinópolis de Minas, ocorrida em 1º de março de 1963, em conformidade com o calendário oficial de feriados locais.",MG,3108206
01/03/2016,Aniversário do Município,MUNICIPAL,"Data comemorativa do aniversário de emancipação de Buritis, celebrando sua instalação administrativa oficial em 1º de março de 1963.",MG,3109303
01/03/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal celebrando o aniversário de emancipação de Buritizeiro, referente à sua instalação administrativa definitiva em 1º de março de 1963.",MG,3109402
01/03/2016,Aniversário do Município,MUNICIPAL,"Comemoração do aniversário de emancipação político-administrativa de Cachoeira da Prata, celebrando a data de sua instalação oficial em 1º de março de 1963.",MG,3109600
01/03/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal alusivo à instalação político-administrativa de Camacho, ocorrida em 1º de março de 1963.",MG,3110400
01/03/2016,Aniversário do Município,MUNICIPAL,Data magna municipal em comemoração à emancipação e instalação oficial de Central de Minas em 1º de março de 1963.,MG,3115706
01/03/2016,Aniversário do Município,MUNICIPAL,"Data comemorativa do aniversário de emancipação de Chalé, celebrando sua instalação administrativa oficial em 1º de março de 1963.",MG,3116001
01/03/2016,Aniversário do Município,MUNICIPAL,Feriado municipal celebrando a instalação administrativa de Chapada do Norte em 1º de março de 1963.,MG,3116100
01/03/2016,Aniversário do Município,MUNICIPAL,"Celebração da emancipação e instalação política do município de Conceição do Pará, ocorrida em 1º de março de 1963.",MG,3117603
01/03/2016,Aniversário do Município,MUNICIPAL,"Celebração da autonomia e instalação do município de Couto de Magalhães de Minas, ocorrida em 1º de março de 1963.",MG,3120102
01/03/2016,Aniversário do Município,MUNICIPAL,"Data solene de comemoração da instalação do município de Cristiano Otoni, ocorrida em 1º de março de 1963.",MG,3120409
01/03/2016,Aniversário do Município,MUNICIPAL,Data magna municipal em comemoração à emancipação e instalação oficial de Cruzeiro da Fortaleza em 1º de março de 1963.,MG,3120706
01/03/2016,Aniversário do Município,MUNICIPAL,Feriado municipal em celebração à emancipação e instalação de Divinésia em 1º de março de 1963.,MG,3121902
01/03/2016,Aniversário do Município,MUNICIPAL,Feriado municipal alusivo à emancipação e instalação oficial de Divino das Laranjeiras em 1º de março de 1963.,MG,3122108
01/03/2016,Aniversário do Município,MUNICIPAL,"Celebração do aniversário de emancipação político-administrativa de Divinolândia de Minas, instalado em 1º de março de 1963.",MG,3122207
01/03/2016,Aniversário do Município,MUNICIPAL,Feriado municipal referente à instalação do município de Dom Cavati em 1º de março de 1963.,MG,3122504
01/03/2016,Aniversário do Município,MUNICIPAL,"Celebração da autonomia política de Engenheiro Navarro, marcando a data de sua instalação administrativa em 1º de março de 1963.",MG,3123809
01/03/2016,Aniversário do Município,MUNICIPAL,"Comemoração da emancipação e instalação do município de Florestal, oficialmente estabelecida em 1º de março de 1963.",MG,3126000
01/03/2016,Aniversário do Município,MUNICIPAL,Feriado em comemoração à instalação administrativa oficial de Fortaleza de Minas em 1º de março de 1963.,MG,3126307
01/03/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal referente à instalação do município de Fortuna de Minas em 1º de março de 1963, marcando sua independência administrativa de Sete Lagoas.",MG,3126406
01/03/2016,Aniversário do Município,MUNICIPAL,"Data solene de comemoração da emancipação e instalação de Francisco Badaró como município autônomo, ocorrida em 1º de março de 1963.",MG,3126505
01/03/2016,Aniversário do Município,MUNICIPAL,"Celebração do aniversário de emancipação de Gonçalves, comemorando sua instalação oficial como município em 1º de março de 1963.",MG,3127404
01/03/2016,Aniversário do Município,MUNICIPAL,"Celebração do aniversário de emancipação político-administrativa do município de Grupiara, instalado em 1º de março de 1963.",MG,3127909
01/03/2016,Aniversário do Município,MUNICIPAL,Feriado municipal celebrando a instalação administrativa oficial de Guimarânia em 1º de março de 1963.,MG,3128907
01/03/2016,Aniversário do Município,MUNICIPAL,"Celebração da autonomia política de Ibiaí, em memória à sua instalação oficial em 1º de março de 1963.",MG,3129608
01/03/2016,Aniversário do Município,MUNICIPAL,"Data solene de comemoração do aniversário de Ibirité, marcando a instalação oficial do município em 1º de março de 1963, após desmembramento de Betim.",MG,3129806
01/03/2016,Aniversário do Município,MUNICIPAL,Comemoração do aniversário de emancipação e instalação de Igarapé como município autônomo em 1º de março de 1963.,MG,3130101
01/03/2016,Aniversário do Município,MUNICIPAL,Feriado municipal em comemoração à instalação administrativa de Igaratinga em 1º de março de 1963.,MG,3130200
01/03/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal em celebração à instalação administrativa de Ijaci, ocorrida em 1º de março de 1963.",MG,3130408
01/03/2016,Aniversário do Município,MUNICIPAL,Feriado municipal que marca a instalação oficial do município de Itamarati de Minas em 1º de março de 1963.,MG,3132602
01/03/2016,Aniversário do Município,MUNICIPAL,"Celebração solene do aniversário de Itapeva, marcando sua instalação administrativa oficial em 1º de março de 1963.",MG,3133600
01/03/2016,Aniversário do Município,MUNICIPAL,"Feriado municipal em celebração à instalação político-administrativa de Itatiaiuçu, ocorrida em 1º de março de 1963, consolidando sua autonomia municipal.",MG,3133709
